foto,strana,slogan,name,scenari,rezhisser,nameang,genre,dlina
,,,Не заходи в дом (,,,,,
,,,Газовый свет (,,,,,
/themes/kino_v5/images/poster.png,Великобритания,,Газовый свет (,А.Р. Роулинсон,Торолд Дикинсон,Gaslight,Триллер, 84 мин.
,,,Расплата за преступление (,,,,,
/storage/1210661_500x800x250.jpg,Индия,,Расплата за преступление (,К. Бхагьяраджа,К. Бхагьяраджа,Aakhree Raasta,Боевик, 164 мин.
,,,Измученные походом (,,,,,
/storage/1272587_500x800x250.jpg,США,,Измученные походом (,Дон Джордан,Грег Биман,Bushwhacked,Комедия, 90 мин.
,,,Грэйс (,,,,,
/storage/1392895_500x800x250.jpg,США,,Грэйс (,Джефф Чан,Джефф Чан,Grace,Ужасы, 87 мин.
,,,Люси (,,,,,
/storage/1288855_500x800x250.jpg,США,,Люси (,Люк Бессон,Люк Бессон,Lucy,Боевик, 90 мин.
,,,Друзья Эдди Койла (,,,,,
/storage/1210327_500x800x250.jpg,США,,Друзья Эдди Койла (,Пол Монаш,Питер Йетс,The Friends of Eddie Coyle,Триллер, 102 мин.
,,,U-47. Капитан-лейтенант Прин (,,,,,
/storage/1178899_500x800x250.jpg,Германия (ФРГ),,U-47. Капитан-лейтенант Прин (,Дж. Иоахим Бартщ,Харальд Райнл,U47 - Kapitanleutnant Prien,Драма, 87 мин.
,,,Партитура на могильном камне (,,,,,
/storage/1394061_500x800x250.jpg,Украина,,Партитура на могильном камне (,Александр Жовна,Ярослав Лупий,,Драма, 94 мин.
,,,Прозрение (,,,,,
/storage/1393941_500x800x250.jpg,Россия,,Прозрение (,Александр Гоноровский,Александр Мелентьев,,Драма, 84 мин.
/storage/1189615_500x800x250.jpg,СССР,,Кукушка и скворец (,Сергей Михалков,Владимир Полковников,,Мультфильм, 10 мин.
,,,Человек-зебра 2: Атака на Зебра-Сити (,,,,,
/storage/1165890_500x800x250.jpg,Япония,,Человек-зебра 2: Атака на Зебра-Сити (,Канкуро Кудо,Такаши Миике,Zeburaman: Zebura Shiti no gyakushu,Фантастика, 106 мин.
,,,Стражи Галактики (,,,,,
/storage/1392368_500x800x250.jpg,СССР,,Структура момента (,Расим Исмайлов,Расим Исмайлов,,Драма, 129 мин.
/storage/1392385_500x800x250.jpg,Гонконг,,Ритуал голодного призрака (,Ник Чунг,Ник Чунг,Hungry Ghost Ritual,Ужасы, 82 мин.
,,,Скуби-Ду: Франкен-монстр (,,,,,
/storage/1392383_500x800x250.jpg,США,,Скуби-Ду: Франкен-монстр (,Джеймс Крейг,Пол МакЭвой,Scooby-Doo! Frankencreepy,Мультфильм, 74 мин.
/storage/1392384_500x800x250.jpg,Россия,,Викинг 2 (,Камиль Закиров,Станислав Мареев,,Боевик, 172 мин.
,,,Хранитель душ (,,,,,
/storage/236504_500x800x250.jpg,США,,Хранитель душ (,Дэрин Ферриола,Дэрин Ферриола,Soulkeeper,Ужасы, 105 мин.
,,,Хулиганы 3 (,,,,,
/storage/295867_500x800x250.jpg,Великобритания,,Хулиганы 3 (,Ронни Томпсон,Джеймс Нанн,Green Street 3: Never Back Down,Боевик, 93 мин.
,,,Собака Павлова (,,,,,
/storage/244496_500x800x250.jpg,Россия,,Собака Павлова (,Екатерина Шагалова,Екатерина Шагалова,,Драма, 78 мин.
,,,Лабиринты судьбы (,,,,,
/storage/1393086_500x800x250.jpg,Россия,,Лабиринты судьбы (,Елена Арбузова,Александр Кириенко,,Мелодрама, 180 мин.
/themes/kino_v5/images/poster.png,Италия,,...E i cannoni tuonano ancora (,,Sergio Colasanti,,Военный, 95 мин.
,,,Геронтофилия (,,,,,
/storage/1211777_500x800x250.jpg,Канада,,Геронтофилия (,Брюс Ла Брюс,Брюс Ла Брюс,Gerontophilia,Мелодрама, 82 мин.
,,,Опустевший город (,,,,,
/storage/1391523_500x800x250.jpg,Индия,,Неугомонный (,Ананд С. Вардхан,Кешу Рамсай,Ashaant,Боевик, 145 мин.
,,,"Поймай меня, если сможешь (",,,,,
/storage/1391522_500x800x250.jpg,Италия,,"Поймай меня, если сможешь (",Cesare Frugoni,Карло Ванцина,Viuuulentemente mia,Комедия, 90 мин.
,,,Последнее воскресение (,,,,,
/storage/292823_500x800x250.jpg,Россия,,Последнее воскресение (,Майкл Хоффман,Майкл Хоффман,The Last Station,Драма, 112 мин.
,,,Мальчик гейша (,,,,,
/storage/1212876_500x800x250.jpg,США,,Мальчик гейша (,Фрэнк Тэшлин,Фрэнк Тэшлин,The Geisha Boy,Комедия, 98 мин.
,,,Остров Грэнд-Айл (,,,,,
/storage/1391741_500x800x250.jpg,США,,Остров Грэнд-Айл (,Хеспер Андерсон,Мэри Лэмберт,Grand Isle,Драма, 94 мин.
,,,Божий карман (,,,,,
/storage/1356887_500x800x250.jpg,США,,Божий карман (,Алекс Меткалф,Джон Слэттери,God's Pocket,Драма, 88 мин.
,,,Серебристый фургон (,,,,,
/storage/1391739_500x800x250.jpg,СССР,,Серебристый фургон (,Эльчин Эфендиев,Октай Мир-Касимов,,Драма, 65 мин.
,,,Санта Эсперанса (,,,,,
/storage/1193070_500x800x250.jpg,СССР,,Санта Эсперанса (,Себастьян Аларкон,Себастьян Аларкон,,Драма, 90 мин.
,,,Бабы устроены как-то иначе (,,,,,
/storage/1191525_500x800x250.jpg,Польша,,Бабы устроены как-то иначе (,Марек Котерски,Марек Котерски,Baby sa jakies inne,Комедия, 90 мин.
,,,Укрощение строптивого (,,,,,
,,,Она решает рискнуть (,,,,,
/storage/1152082_500x800x250.jpg,США,,Она решает рискнуть (,Роберт Ардри,Уильям А. Сайтер,A Lady Takes a Chance,Мелодрама, 86 мин.
,,,Зелёный Генрих (,,,,,
/storage/1265846_500x800x250.jpg,Швейцария,,Зелёный Генрих (,Barbara Jago,Томас Керфер,Der grune Heinrich,Драма, 110 мин.
/storage/293502_500x800x250.jpg,США,,Мир Уэйна 2 (,Майк Майерс,Стивен Серджик,Wayne's World 2,Комедия, 95 мин.
,,,28 недель спустя (,,,,,
/storage/199750_500x800x250.jpg,Великобритания,,28 недель спустя (,Роуэн Жоффе,Хуан Карлос Фреснадильо,28 Weeks Later,Ужасы, 99 мин.
,,,Любите ли вы Брамса? (,,,,,
/storage/1193901_500x800x250.jpg,Франция,,Любите ли вы Брамса? (,Samuel A. Taylor,Анатоль Литвак,Goodbye Again,Драма, 120 мин.
,,,Город в море (,,,,,
/storage/1178355_500x800x250.jpg,Великобритания,,Город в море (,Луис М. Хэйард,Жак Турнёр,The City Under the Sea,Фантастика, 84 мин.
,,,Золотая мина (,,,,,
/storage/1197755_500x800x250.jpg,СССР,,Золотая мина (,Павел Грахов,Евгений Татарский,,Криминал, 139 мин.
,,,Поездки на старом автомобиле (,,,,,
/storage/1184317_500x800x250.jpg,СССР,,Поездки на старом автомобиле (,Эмиль Брагинский,Петр Фоменко,,Мелодрама, 78 мин.
,,,Вход в лабиринт (,,,,,
/storage/1184130_500x800x250.jpg,СССР,,Вход в лабиринт (,Аркадий Вайнер,Валерий Кремнев,,Криминал, 345 мин.
,,,Леший 2 (,,,,,
,,,9 дней и одно утро (,,,,,
/storage/1354221_500x800x250.jpg,Россия,,9 дней и одно утро (,Вера Сторожева,Вера Сторожева,,Драма, 87 мин.
,,,Черная месса (,,,,,
/storage/1167404_500x800x250.jpg,Испания,,Черная месса (,Амандо де Оссорио,Амандо де Оссорио,La noche del terror ciego,Ужасы, 91 мин.
,,,Неистовый (,,,,,
/storage/281554_500x800x250.jpg,США,,Обрезание (,Ричард Бейтс мл.,Ричард Бейтс мл.,Excision,Ужасы, 81 мин.
/storage/1399832_500x800x250.jpg,Индия,,Неистовый (,,Радж Канвар,Farz,Триллер, 166 мин.
,,,Террор в Беверли Хиллз (,,,,,
/storage/1399829_500x800x250.jpg,США,,Террор в Беверли Хиллз (,Джон Байерс,Джон Байерс,Terror in Beverly Hills,Боевик, 88 мин.
/storage/1399875_500x800x250.jpg,Бразилия,,Изолированный (,Tomas Portella,Tomas Portella,Isolados,Триллер, 86 мин.
/storage/1265941_500x800x250.jpg,США,,Небезопасно для работы (,Саймон Бойес,Джо Джонстон,Not Safe for Work,Триллер, 74 мин.
,,,Домашнее видео (,,,,,
/storage/1284719_500x800x250.jpg,США,,Домашнее видео (,Кейт Анджело,Джейк Кэздан,Sex Tape,Комедия, 90 мин.
/themes/kino_v5/images/poster.png,Канада,,Ковбой-самурай (,Майкл Койш,Майкл Койш,Samurai Cowboy,Вестерн, 96 мин.
/storage/1198577_500x800x250.jpg,Индия,,Неразлучные (,,Пон Кумаран,Charulatha,Ужасы, 118 мин.
,,,Супер-оторва (,,,,,
/storage/1188826_500x800x250.jpg,США,,Супер-оторва (,Роберт Диллон,Майкл Ричи,Prime Cut,Боевик, 88 мин.
,,,Будущее лето (,,,,,
,,,Ковбой-самурай (,,,,,
/storage/1174777_500x800x250.jpg,Франция,,Будущее лето (,Надин Трентиньян,Надин Трентиньян,L'ete prochain,Драма, 105 мин.
,,,Гороскоп (,,,,,
/storage/1389664_500x800x250.jpg,Франция,,Гороскоп (,Жак Вильфрид,Жан Жиро,L'horoscope,Комедия, 90 мин.
,,,Воин пустынь (,,,,,
/storage/1158122_500x800x250.jpg,Испания,,Воин пустынь (,Альберто Васкес Фигероа,Энцо Дж. Кастеллари,Tuareg - Il guerriero del deserto,Боевик, 97 мин.
,,,Неприкосновенная дева (,,,,,
/storage/1389663_500x800x250.jpg,Индия,,Неприкосновенная дева (,J.S. Casshyap,Franz Osten,Achhut Kanya,Драма, 142 мин.
,,,Очки в золотой оправе (,,,,,
/storage/294847_500x800x250.jpg,Франция,,Очки в золотой оправе (,Никола Бадалукко,Джулиано Монтальдо,Gli occhiali d'oro,Драма, 110 мин.
,,,Кинг-Конг (,,,,,
/storage/1244918_500x800x250.jpg,США,,Кинг-Конг (,Джеймс Эшмор Крилман,Джон Гиллермин,King Kong,Фантастика, 134 мин.
,,,Небезопасно для работы (,,,,,
/storage/1221133_500x800x250.jpg,США,,Дьявольская миля (,Джозеф О`Брайэн,Джозеф О`Брайэн,Devil's Mile,Ужасы, 88 мин.
/storage/1389951_500x800x250.jpg,Польша,,Обещание (,Анна Казеяк-Давид,Анна Казеяк-Давид,Obietnica,Драма, 97 мин.
,,,Операция «Мертвый снег» 2 (,,,,,
/storage/1378905_500x800x250.jpg,Норвегия,,Операция «Мертвый снег» 2 (,Стиг Фроде Хенриксен,Томми Виркола,Dod Sno 2,Ужасы, 101 мин.
/storage/1218520_500x800x250.jpg,США,,Кантемир (,Mark Garbett,Бен Сэмюэлс,Kantemir,Ужасы, 84 мин.
